episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
78,11632,27.0,-50.43,140,5757.0,0,0,1,1.68,6067.9,0.2
79,11764,27.2,-77.49,132,3051.0,0,0,1,-16.036,5596.4,0.15
80,11968,27.5,252.62,204,8062.0,1,0,0,-0.48,5752.0,0.2
81,12100,27.6,-54.74,132,5326.0,0,0,1,-14.014,5598.6,0.15
82,12256,27.8,-42.34,156,6566.0,0,0,1,-13.099,5690.1,0.15
83,12500,28.9,198.06,244,8606.0,1,0,0,-14.685,5631.4,0.15
84,12744,29.3,276.28,244,12428.0,1,0,0,2.607,6060.7,0.2
85,12876,29.4,-63.67,132,4433.0,0,0,1,2.443,6044.4,0.2
86,13000,29.6,-67.61,124,4039.0,0,0,1,0.933,5893.4,0.2
87,13136,29.7,-60.17,136,4783.0,0,0,1,0.405,5840.5,0.2
88,13252,29.9,-72.0,116,3600.0,0,0,1,-0.166,5783.4,0.2
89,13384,30.1,-56.81,132,5119.0,0,0,1,-0.265,5773.5,0.2
90,13512,30.2,-52.24,128,5576.0,0,0,1,1.019,5901.9,0.2
91,13716,30.5,269.42,204,9742.0,1,0,0,17.641,6164.1,0.25
92,13848,30.6,-56.12,132,5188.0,0,0,1,16.895,6089.6,0.25
93,13960,30.8,-68.74,112,3926.0,0,0,1,16.413,6041.3,0.25
94,14084,30.9,-60.87,124,4713.0,0,0,1,2.029,5802.9,0.2
95,14344,32.0,242.91,260,13091.0,1,0,0,16.835,6183.5,0.25
96,14488,32.2,-49.29,144,5871.0,0,0,1,17.453,6245.4,0.25
97,14696,32.5,229.23,208,7723.0,1,0,0,31.8,6380.0,0.3
98,14876,32.7,6.03,180,7403.0,0,0,1,34.623,6462.3,0.3
99,15024,32.9,-43.16,148,6484.0,0,0,1,36.34,6633.9,0.3
100,15236,33.2,193.48,212,8148.0,1,0,0,33.383,6638.2,0.3
101,15360,33.3,-59.55,124,4845.0,0,0,1,33.142,6614.2,0.3
102,15580,33.6,243.73,220,9173.0,1,0,0,47.446,6744.6,0.35
103,15712,33.8,-60.91,132,4709.0,0,0,1,34.497,6549.7,0.3
104,15836,33.9,-59.75,124,4825.0,0,0,1,17.695,6169.6,0.25
105,16068,34.2,245.88,232,9388.0,1,0,0,33.173,6417.3,0.3
106,16288,34.5,252.87,220,10087.0,1,0,0,49.197,6719.7,0.35
107,16536,35.7,238.91,248,8691.0,1,0,0,64.151,6915.1,0.4
108,16696,36.0,-39.02,160,6898.0,0,0,1,65.8,7080.0,0.4
109,16916,36.5,262.65,220,9065.0,1,0,0,81.773,7277.3,0.45
110,17044,36.8,-70.69,128,3731.0,0,0,1,80.851,7185.1,0.45
111,17180,37.1,-58.11,136,4989.0,0,0,1,64.474,6947.4,0.4
112,17312,37.4,-66.03,132,4197.0,0,0,1,63.979,6897.9,0.4
113,17524,37.8,247.47,212,9547.0,1,0,0,79.789,7178.9,0.45
114,17796,38.4,266.12,272,11412.0,1,0,0,96.138,7513.9,0.5
115,17920,38.7,-60.54,124,4746.0,0,0,1,80.966,7096.6,0.45
116,18052,39.0,-60.32,132,4768.0,0,0,1,80.415,7041.4,0.45
117,18272,39.4,264.1,220,11210.0,1,0,0,82.158,7215.8,0.45
118,18472,40.6,263.13,200,9113.0,1,0,0,95.013,7301.3,0.5
119,18628,41.0,-47.93,156,6007.0,0,0,1,94.775,7277.4,0.5
120,18820,41.4,260.31,192,8831.0,1,0,0,98.116,7311.6,0.5
121,18952,41.7,-50.32,132,5768.0,0,0,1,98.578,7357.8,0.5
122,19088,42.0,-58.32,136,4968.0,0,0,1,83.475,7147.5,0.45
123,19340,42.5,287.4,252,11540.0,1,0,0,100.891,7489.1,0.5
124,19480,42.8,-44.22,140,6378.0,0,0,1,101.667,7566.7,0.5
125,19692,43.3,262.58,212,9058.0,1,0,0,102.502,7550.2,0.5
126,19832,43.6,-46.53,140,6147.0,0,0,1,87.532,7353.2,0.45
127,19944,43.8,-70.17,112,3783.0,0,0,1,72.078,7107.8,0.4
128,20160,44.3,249.32,216,9732.0,1,0,0,86.495,7249.5,0.45
129,20424,44.8,279.35,264,12735.0,1,0,0,87.33,7433.0,0.45
130,20624,46.0,231.33,200,9933.0,1,0,0,102.431,7743.1,0.5
131,20820,46.5,273.51,196,10151.0,1,0,0,119.012,8001.2,0.55
132,20952,46.7,-65.55,132,4245.0,0,0,1,119.036,8003.6,0.55
133,21168,47.2,238.7,216,8670.0,1,0,0,118.597,7959.8,0.55
134,21368,47.6,215.03,200,8303.0,1,0,0,116.043,7804.3,0.55
135,21556,48.0,242.48,188,9048.0,1,0,0,131.194,8019.4,0.6
136,21676,48.3,-65.25,120,4275.0,0,0,1,130.948,7994.8,0.6
137,21872,48.7,270.58,196,9858.0,1,0,0,131.272,7927.1,0.6
138,22068,49.1,27.06,196,7506.0,0,0,1,119.468,7846.8,0.55
139,22224,49.5,-46.47,156,6153.0,0,0,1,119.541,7854.1,0.55
140,22464,50.0,241.51,240,10951.0,1,0,0,118.601,7960.1,0.55
141,22672,51.2,211.17,208,7917.0,1,0,0,131.675,8067.6,0.6
142,22896,51.7,214.16,224,8216.0,1,0,0,145.299,8230.0,0.65
143,23116,52.2,225.58,220,9358.0,1,0,0,142.208,8120.9,0.65
144,23272,52.5,-35.79,156,7221.0,0,0,1,142.63,8163.0,0.65
145,23420,52.8,-14.9,148,7310.0,0,0,1,128.756,8075.6,0.6
146,23624,53.3,253.68,204,10168.0,1,0,0,143.767,8276.6,0.65
147,23828,53.7,242.69,204,9069.0,1,0,0,159.409,8541.0,0.7
148,24024,54.1,220.43,196,8843.0,1,0,0,157.965,8496.5,0.7
149,24228,54.6,35.78,204,8378.0,0,0,1,145.786,8278.6,0.65
150,24432,55.0,251.03,204,7903.0,1,0,0,146.772,8177.1,0.65
151,24644,56.2,269.67,212,9767.0,1,0,0,146.579,8157.9,0.65
152,24784,56.5,-47.7,140,6030.0,0,0,1,147.472,8247.2,0.65
153,24908,56.8,-57.88,124,5012.0,0,0,1,132.643,8064.3,0.6
154,25084,57.2,246.03,176,7403.0,1,0,0,134.193,8019.3,0.6
155,25272,57.6,278.59,188,10659.0,1,0,0,135.999,8099.9,0.6
156,25412,57.9,-44.48,140,6352.0,0,0,1,137.037,8203.7,0.6
157,25612,58.3,53.12,200,10112.0,0,0,1,126.164,8216.4,0.55
158,25796,58.7,204.44,184,9244.0,1,0,0,135.033,8303.3,0.6
159,26000,59.2,5.05,204,9305.0,0,0,1,137.609,8460.9,0.6
160,26132,59.4,-63.98,132,4402.0,0,0,1,122.335,8133.4,0.55
161,26344,59.9,260.84,212,8884.0,1,0,0,124.818,8181.8,0.55
162,26492,60.2,-57.73,148,5027.0,0,0,1,111.224,8022.4,0.5
163,26672,61.4,21.44,180,8944.0,0,0,1,101.017,8001.6,0.45
164,26868,61.8,264.0,196,9200.0,1,0,0,116.006,8100.6,0.5
165,27072,62.3,268.28,204,9628.0,1,0,0,130.165,8216.5,0.55
166,27300,62.7,222.79,228,9079.0,1,0,0,128.62,8162.1,0.55
167,27532,63.3,200.84,232,10884.0,1,0,0,126.528,8252.8,0.55
168,27720,63.7,279.03,188,10703.0,1,0,0,129.458,8345.8,0.55
169,27852,63.9,-49.91,132,5809.0,0,0,1,125.174,8217.4,0.55
170,28068,64.4,293.09,216,12109.0,1,0,0,127.276,8427.6,0.55
171,28272,64.9,195.36,204,8336.0,1,0,0,123.561,8356.1,0.55
