episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
81,16134,307.8,615.78,186,12378.0,1,0,0,563.734,13673.4,1.0
82,16287,311.0,602.06,153,11006.0,1,0,0,562.173,13517.3,1.0
83,16470,317.9,532.31,183,14031.0,1,0,0,563.326,13632.6,1.0
84,16644,321.6,528.54,174,13654.0,1,0,0,562.322,13532.2,1.0
85,16839,325.6,502.63,195,11063.0,1,0,0,556.563,13456.4,1.0
86,17007,329.1,587.22,168,9522.0,1,0,0,554.945,13294.5,1.0
87,17205,333.3,665.98,198,17398.0,1,0,0,558.008,13600.8,1.0
88,17388,337.1,633.39,183,14139.0,1,0,0,562.006,13500.6,1.0
89,17577,341.0,618.99,189,12699.0,1,0,0,562.111,13511.1,1.0
90,17754,344.7,509.1,177,11710.0,1,0,0,566.834,13483.4,1.0
91,17946,348.7,620.64,192,12864.0,1,0,0,570.328,13332.9,1.0
92,18117,352.3,505.72,171,11372.0,1,0,0,568.098,13109.8,1.0
93,18297,356.1,499.69,180,10769.0,1,0,0,560.661,12866.1,1.0
94,18486,363.3,488.44,189,9644.0,1,0,0,558.959,12695.9,1.0
95,18654,366.9,601.99,168,10999.0,1,0,0,556.499,12449.9,1.0
96,18837,370.8,495.99,183,10399.0,1,0,0,549.89,12289.0,1.0
97,19032,374.9,635.91,195,14391.0,1,0,0,555.194,12319.4,1.0
98,19212,378.7,612.92,180,12092.0,1,0,0,566.495,12449.5,1.0
99,19410,382.8,618.09,198,12609.0,1,0,0,564.224,12222.4,1.0
100,19566,386.1,595.0,156,10300.0,1,0,0,573.519,12152.0,1.0
101,19758,390.2,493.12,192,10112.0,1,0,0,567.386,12038.6,1.0
102,19929,393.8,579.96,171,8796.0,1,0,0,566.282,11928.1,1.0
103,20088,397.1,610.27,159,11827.0,1,0,0,570.18,11818.0,1.0
104,20289,401.4,657.0,201,16500.0,1,0,0,576.603,11960.2,1.0
105,20451,404.0,609.23,162,11723.0,1,0,0,581.932,11993.2,1.0
106,20652,408.8,657.01,201,16501.0,1,0,0,585.422,12342.2,1.0
107,20838,412.5,662.46,186,17046.0,1,0,0,585.246,12324.6,1.0
108,21036,416.4,544.15,198,15215.0,1,0,0,580.784,12378.4,1.0
109,21192,419.5,596.5,156,10450.0,1,0,0,579.659,12266.0,1.0
110,21384,423.4,382.37,192,9037.0,1,0,0,573.323,12132.3,1.0
111,21543,426.7,610.46,159,11846.0,1,0,0,572.814,12081.4,1.0
112,21720,430.3,488.68,177,9668.0,1,0,0,571.962,11996.2,1.0
113,21909,434.2,537.27,189,14527.0,1,0,0,573.841,12184.1,1.0
114,22080,437.8,605.1,171,11310.0,1,0,0,579.674,12267.4,1.0
115,22257,441.5,524.94,177,13294.0,1,0,0,575.822,12382.1,1.0
116,22467,445.8,677.55,210,18555.0,1,0,0,584.9,12790.0,1.0
117,22620,452.3,593.11,153,10111.0,1,0,0,582.76,12576.0,1.0
118,22773,455.5,572.0,153,8000.0,1,0,0,580.714,12371.4,1.0
119,22947,457.8,524.96,174,13296.0,1,0,0,576.057,12405.7,1.0
120,23130,459.9,382.63,183,9063.0,1,0,0,565.438,12343.9,1.0
121,23295,462.5,511.43,165,11943.0,1,0,0,566.354,12435.4,1.0
122,23457,465.7,574.47,162,8247.0,1,0,0,566.08,12408.0,1.0
123,23652,469.7,483.23,195,9123.0,1,0,0,559.727,12272.8,1.0
124,23868,474.3,589.57,216,9757.0,1,0,0,556.356,11935.6,1.0
125,24060,478.3,506.55,192,11455.0,1,0,0,551.222,11922.2,1.0
126,24198,481.2,581.83,138,8983.0,1,0,0,547.463,11546.3,1.0
127,24396,485.4,642.98,198,15098.0,1,0,0,546.489,11448.9,1.0
128,24573,489.1,495.36,177,10336.0,1,0,0,544.049,11205.0,1.0
129,24738,493.4,510.75,165,11875.0,1,0,0,539.762,11276.2,1.0
130,24894,495.7,602.47,156,11047.0,1,0,0,550.767,11376.7,1.0
131,25068,499.2,584.18,174,9218.0,1,0,0,549.453,11245.3,1.0
132,25233,502.5,637.02,165,14502.0,1,0,0,556.87,11487.0,1.0
133,25398,505.9,603.1,165,11110.0,1,0,0,560.162,11316.1,1.0
134,25614,510.3,181.69,216,8969.0,1,0,0,538.991,11199.1,1.0
135,25782,513.8,589.7,168,9770.0,1,0,0,542.229,11022.9,1.0
136,26007,518.4,567.69,225,17569.0,1,0,0,536.736,10973.6,1.0
137,26181,522.1,620.39,174,12839.0,1,0,0,538.1,11110.0,1.0
138,26370,526.1,636.38,189,14438.0,1,0,0,541.319,11431.9,1.0
139,26520,529.3,579.38,150,8738.0,1,0,0,544.04,11204.0,1.0
140,26682,535.8,591.54,162,9954.0,1,0,0,554.486,11248.5,1.0
141,26835,537.6,590.21,153,9821.0,1,0,0,558.424,11142.5,1.0
142,26985,539.4,587.35,150,9535.0,1,0,0,559.068,11206.9,1.0
143,27153,542.0,520.57,168,12857.0,1,0,0,560.936,11393.5,1.0
144,27303,545.0,590.37,150,9837.0,1,0,0,560.976,11397.5,1.0
145,27459,548.2,495.22,156,10322.0,1,0,0,560.409,11340.9,1.0
146,27636,551.7,642.74,177,15074.0,1,0,0,563.454,11645.5,1.0
147,27822,555.4,611.6,186,11960.0,1,0,0,561.886,11488.5,1.0
148,27987,558.7,626.82,165,13482.0,1,0,0,568.458,11645.9,1.0
149,28176,562.6,628.68,189,13668.0,1,0,0,574.355,11735.5,1.0
150,28317,565.5,588.32,141,9632.0,1,0,0,573.647,11664.8,1.0
151,28458,568.4,593.34,141,10134.0,1,0,0,574.106,11710.5,1.0
152,28617,571.7,503.74,159,11174.0,1,0,0,567.442,11544.1,1.0
153,28782,578.4,599.56,165,10756.0,1,0,0,567.264,11526.5,1.0
154,28932,581.5,603.38,150,11138.0,1,0,0,588.349,11634.9,1.0
155,29076,583.2,567.8,144,7580.0,1,0,0,587.254,11525.4,1.0
156,29223,585.0,591.73,147,9973.0,1,0,0,588.456,11145.6,1.0
157,29379,587.5,603.17,156,11117.0,1,0,0,587.595,11059.5,1.0
158,29535,590.6,584.31,156,9231.0,1,0,0,584.991,10799.1,1.0
