episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
78,9813,268.6,131.35,189,8935.0,1,0,0,11.7,5969.9,0.4
79,10017,274.2,145.22,204,10322.0,1,0,0,12.126,6012.6,0.4
80,10104,276.6,-79.86,87,2814.0,0,0,1,11.611,5961.1,0.4
81,10302,286.5,137.6,198,9560.0,1,0,0,22.127,6262.8,0.45
82,10503,292.3,136.52,201,9452.0,1,0,0,22.113,6261.4,0.45
83,10602,294.2,-58.28,99,4972.0,0,0,1,22.93,6342.9,0.45
84,10701,296.1,-85.7,99,2230.0,0,0,1,22.318,6281.8,0.45
85,10926,300.8,184.62,225,14262.0,1,0,0,35.308,6830.9,0.5
86,11013,303.3,-75.48,87,3252.0,0,0,1,34.314,6731.4,0.5
87,11109,306.2,-66.24,96,4176.0,0,0,1,34.921,6792.1,0.5
88,11196,308.8,-72.32,87,3568.0,0,0,1,34.531,6753.1,0.5
89,11364,313.7,121.41,168,7941.0,1,0,0,44.512,7001.2,0.55
90,11463,315.7,-70.83,99,3717.0,0,0,1,34.392,6739.2,0.5
91,11568,317.5,-59.47,105,4853.0,0,0,1,24.875,6537.5,0.45
92,11775,323.9,153.88,207,11188.0,1,0,0,36.262,6926.2,0.5
93,11958,329.1,131.0,183,8900.0,1,0,0,35.803,6880.4,0.5
94,12162,333.8,137.74,204,9574.0,1,0,0,45.839,7133.9,0.55
95,12348,342.5,132.84,186,9084.0,1,0,0,45.323,7082.3,0.55
96,12441,345.1,-75.07,93,3293.0,0,0,1,45.065,7056.5,0.55
97,12630,350.4,159.2,189,11720.0,1,0,0,46.407,7190.6,0.55
98,12723,353.0,-75.06,93,3294.0,0,0,1,36.086,6908.6,0.5
99,12921,358.0,123.52,198,8152.0,1,0,0,35.001,6800.1,0.5
100,13014,359.9,-75.04,93,3296.0,0,0,1,35.242,6824.2,0.5
101,13200,365.8,145.53,186,10353.0,1,0,0,35.639,6863.9,0.5
102,13413,372.1,139.62,213,9762.0,1,0,0,35.794,6879.4,0.5
103,13506,374.8,-78.76,93,2924.0,0,0,1,34.77,6776.9,0.5
104,13704,379.2,128.48,198,8648.0,1,0,0,45.479,7097.9,0.55
105,13800,381.2,-66.08,96,4192.0,0,0,1,32.944,6594.4,0.5
106,14013,387.4,162.93,213,12093.0,1,0,0,44.864,7036.4,0.55
107,14250,391.9,139.22,237,9722.0,1,0,0,55.137,7313.7,0.6
108,14334,392.8,-78.26,84,2974.0,0,0,1,54.84,7284.0,0.6
109,14550,401.3,142.88,216,10088.0,1,0,0,55.913,7391.4,0.6
110,14739,406.2,117.35,189,7535.0,1,0,0,65.322,7582.2,0.65
111,14835,408.9,-69.37,96,3863.0,0,0,1,64.827,7532.8,0.65
112,15021,412.5,135.91,186,9391.0,1,0,0,63.929,7442.9,0.65
113,15210,418.2,157.24,189,11524.0,1,0,0,65.241,7574.1,0.65
114,15324,421.4,-63.91,114,4409.0,0,0,1,55.158,7315.9,0.6
115,15519,426.1,156.43,195,11443.0,1,0,0,56.338,7433.8,0.6
116,15720,431.3,146.04,201,10404.0,1,0,0,67.393,7789.4,0.65
117,15921,437.7,131.53,201,8953.0,1,0,0,66.01,7651.0,0.65
118,16155,443.3,133.94,234,9194.0,1,0,0,76.46,7946.0,0.7
119,16374,449.8,131.23,219,8923.0,1,0,0,76.846,7984.6,0.7
120,16566,459.1,149.28,192,10728.0,1,0,0,88.061,8356.1,0.75
121,16662,461.3,-81.02,96,2698.0,0,0,1,76.734,7973.4,0.7
122,16890,468.5,152.48,228,11048.0,1,0,0,77.377,8037.7,0.7
123,16983,471.2,-76.37,93,3163.0,0,0,1,77.496,8049.6,0.7
124,17079,473.4,-74.56,96,3344.0,0,0,1,67.344,7784.4,0.65
125,17274,479.0,129.4,195,8740.0,1,0,0,77.118,8011.9,0.7
126,17376,481.8,-67.12,102,4088.0,0,0,1,65.616,7611.6,0.65
127,17484,484.9,-63.05,108,4495.0,0,0,1,55.502,7350.2,0.6
128,17682,489.6,130.45,198,8845.0,1,0,0,65.938,7643.8,0.65
129,17775,492.2,-79.27,93,2873.0,0,0,1,54.831,7283.1,0.6
130,17868,494.0,-70.7,93,3730.0,0,0,1,45.428,7092.8,0.55
131,17973,495.9,-63.89,105,4411.0,0,0,1,45.702,7120.2,0.55
132,18138,498.5,141.27,165,9927.0,1,0,0,45.97,7147.0,0.55
133,18240,499.8,-71.34,102,3666.0,0,0,1,34.541,6754.1,0.5
134,18336,501.4,-73.16,96,3484.0,0,0,1,34.079,6707.9,0.5
135,18432,503.3,-78.25,96,2975.0,0,0,1,22.345,6284.4,0.45
136,18621,513.5,135.51,189,9351.0,1,0,0,21.818,6231.8,0.45
137,18735,516.0,-64.72,114,4328.0,0,0,1,12.006,6000.6,0.4
138,18957,522.4,134.08,222,9208.0,1,0,0,12.013,6001.2,0.4
139,19149,528.3,135.99,192,9399.0,1,0,0,12.25,6025.1,0.4
140,19236,531.0,-75.13,87,3287.0,0,0,1,1.03,5653.0,0.35
141,19329,533.4,-70.36,93,3764.0,0,0,1,1.563,5706.3,0.35
142,19425,535.4,-67.64,96,4036.0,0,0,1,-9.443,5355.7,0.3
143,19623,539.7,131.59,198,8959.0,1,0,0,0.955,5645.5,0.35
144,19818,543.0,138.15,195,9615.0,1,0,0,11.591,5959.1,0.4
145,20019,546.9,-26.39,201,8161.0,0,0,1,3.801,5930.1,0.35
146,20118,548.5,-72.93,99,3507.0,0,0,1,3.51,5901.1,0.35
147,20211,550.1,-70.89,93,3711.0,0,0,1,3.118,5861.9,0.35
148,20313,551.8,-58.54,102,4946.0,0,0,1,-6.331,5666.9,0.3
149,20490,559.7,137.68,177,9568.0,1,0,0,4.516,6001.6,0.35
150,20583,562.2,-74.04,93,3396.0,0,0,1,4.35,5984.9,0.35
151,20784,568.2,-30.08,201,7792.0,0,0,1,6.04,6154.0,0.35
152,20883,570.2,-75.56,99,3244.0,0,0,1,-4.801,5819.9,0.3
153,21069,574.9,-25.82,186,8218.0,0,0,1,-2.526,6047.4,0.3
154,21156,577.8,-72.72,87,3528.0,0,0,1,-2.503,6049.6,0.3
155,21378,584.1,135.19,222,9319.0,1,0,0,8.168,6366.9,0.35
156,21465,586.4,-69.73,87,3827.0,0,0,1,-2.093,6090.6,0.3
157,21663,590.3,136.0,198,9400.0,1,0,0,7.943,6344.2,0.35
158,21759,592.4,-75.36,96,3264.0,0,0,1,-2.529,6047.1,0.3
159,21942,598.8,127.46,183,8546.0,1,0,0,-2.956,6004.4,0.3
160,22146,604.6,140.7,204,9870.0,1,0,0,7.835,6333.6,0.35
161,22374,609.1,147.12,228,10512.0,1,0,0,18.709,6670.9,0.4
162,22485,612.9,-68.95,111,3905.0,0,0,1,18.644,6664.4,0.4
163,22581,619.6,-68.98,96,3902.0,0,0,1,8.616,6411.6,0.35
164,22767,623.3,126.24,186,8424.0,1,0,0,8.02,6352.0,0.35
165,22962,629.8,143.32,195,10132.0,1,0,0,16.505,6450.6,0.4
166,23130,634.9,144.12,168,10212.0,1,0,0,27.358,6785.8,0.45
167,23346,639.8,137.48,216,9548.0,1,0,0,37.776,7077.6,0.5
168,23583,647.6,170.57,237,12857.0,1,0,0,49.232,7473.2,0.55
169,23805,653.1,139.89,222,9789.0,1,0,0,49.343,7484.2,0.55
170,23898,656.3,-68.46,93,3954.0,0,0,1,49.621,7512.1,0.55
171,24129,662.9,135.34,231,9334.0,1,0,0,57.892,7589.2,0.6
172,24330,667.8,140.71,201,9871.0,1,0,0,68.706,7920.6,0.65
173,24531,674.4,-29.87,201,7813.0,0,0,1,68.504,7900.4,0.65
174,24717,682.9,165.75,186,12375.0,1,0,0,80.427,8342.7,0.7
175,24873,688.2,138.58,156,9658.0,1,0,0,80.597,8359.6,0.7
176,25068,694.0,127.88,195,8588.0,1,0,0,90.477,8597.7,0.75
177,25245,698.7,167.19,177,12519.0,1,0,0,92.037,8753.6,0.75
178,25473,705.0,146.74,228,10474.0,1,0,0,103.141,9114.1,0.8
179,25689,711.6,151.23,216,10923.0,1,0,0,104.33,9233.0,0.8
180,25887,716.2,122.11,198,8011.0,1,0,0,103.4,9140.0,0.8
181,26079,721.6,171.85,192,12985.0,1,0,0,104.637,9263.7,0.8
182,26265,727.0,132.34,186,9034.0,1,0,0,114.702,9520.1,0.85
183,26472,732.9,134.91,207,9291.0,1,0,0,124.896,9789.6,0.9
184,26670,741.6,153.71,198,11171.0,1,0,0,126.269,9927.0,0.9
185,26850,747.2,133.86,180,9186.0,1,0,0,125.797,9879.6,0.9
186,27048,752.0,132.99,198,9099.0,1,0,0,125.24,9824.0,0.9
187,27141,753.8,-63.61,93,4439.0,0,0,1,115.185,9568.5,0.85
188,27333,758.9,137.73,192,9573.0,1,0,0,113.543,9404.4,0.85
189,27525,764.2,136.42,192,9442.0,1,0,0,113.37,9387.0,0.85
190,27711,768.5,141.99,186,9999.0,1,0,0,123.893,9689.2,0.9
191,27894,770.5,123.97,183,8197.0,1,0,0,123.324,9632.4,0.9
192,28083,774.3,158.02,189,11602.0,1,0,0,124.189,9719.0,0.9
193,28188,776.4,-59.1,105,4890.0,0,0,1,122.728,9572.8,0.9
194,28386,781.1,143.59,198,10159.0,1,0,0,121.62,9462.0,0.9
195,28602,784.8,136.47,216,9447.0,1,0,0,121.514,9451.5,0.9
196,28749,793.1,150.94,147,10894.0,1,0,0,122.667,9566.8,0.9
197,28908,797.5,136.58,159,9458.0,1,0,0,121.137,9413.7,0.9
198,29097,801.8,138.7,189,9670.0,1,0,0,120.735,9373.5,0.9
199,29322,806.4,137.81,225,9581.0,1,0,0,120.064,9306.4,0.9
200,29487,811.6,132.19,165,9019.0,1,0,0,120.568,9356.8,0.9
201,29667,814.8,144.3,180,10230.0,1,0,0,119.191,9219.0,0.9
202,29769,816.5,-65.19,102,4281.0,0,0,1,109.314,8981.4,0.85
203,29976,820.3,163.01,207,12101.0,1,0,0,110.719,9121.9,0.85
204,30192,824.7,124.78,216,8278.0,1,0,0,109.273,8977.2,0.85
205,30369,830.9,139.08,177,9708.0,1,0,0,109.534,9003.4,0.85
206,30468,833.9,-64.51,99,4349.0,0,0,1,99.658,8765.9,0.8
207,30657,837.9,155.14,189,11314.0,1,0,0,110.596,9109.6,0.85
208,30861,848.1,125.5,204,8350.0,1,0,0,109.984,9048.5,0.85
209,31077,853.6,163.91,216,12191.0,1,0,0,111.359,9185.9,0.85
210,31182,855.7,-70.45,105,3755.0,0,0,1,100.737,8873.7,0.8
211,31362,859.1,139.87,180,9787.0,1,0,0,101.532,8953.2,0.8
212,31587,866.4,154.53,225,11253.0,1,0,0,101.357,8935.8,0.8
213,31779,871.8,170.62,192,12862.0,1,0,0,112.844,9334.4,0.85
214,31965,876.1,188.6,186,14660.0,1,0,0,115.094,9559.4,0.85
215,32115,879.2,129.47,150,8747.0,1,0,0,114.744,9524.4,0.85
216,32274,883.3,136.2,159,9420.0,1,0,0,114.007,9450.7,0.85
217,32472,888.7,132.58,198,9058.0,1,0,0,113.807,9430.7,0.85
218,32652,893.4,141.35,180,9935.0,1,0,0,113.939,9444.0,0.85
219,32820,902.1,166.36,168,12436.0,1,0,0,115.367,9586.7,0.85
220,33000,907.4,127.96,180,8596.0,1,0,0,115.156,9565.5,0.85
221,33192,911.9,146.23,192,10423.0,1,0,0,115.252,9575.2,0.85
222,33309,915.9,-58.51,117,4949.0,0,0,1,115.586,9608.6,0.85
223,33474,920.4,128.12,165,8612.0,1,0,0,113.841,9434.1,0.85
224,33669,925.2,169.46,195,12746.0,1,0,0,116.076,9657.5,0.85
225,33858,930.8,125.25,189,8325.0,1,0,0,115.384,9588.4,0.85
226,34053,936.2,190.28,195,14828.0,1,0,0,128.124,10112.4,0.9
227,34236,940.3,147.1,183,10510.0,1,0,0,127.722,10072.1,0.9
228,34335,942.7,-47.06,99,6094.0,0,0,1,119.094,9959.4,0.85
229,34527,949.4,153.68,192,11168.0,1,0,0,118.582,9908.2,0.85
230,34695,954.0,149.06,168,10706.0,1,0,0,129.557,10255.8,0.9
231,34860,962.7,140.83,165,9883.0,1,0,0,129.605,10260.5,0.9
232,35025,967.7,147.62,165,10562.0,1,0,0,129.26,10226.0,0.9
233,35217,972.3,132.93,192,9093.0,1,0,0,127.375,10037.5,0.9
234,35376,976.5,132.28,159,9028.0,1,0,0,124.559,9756.0,0.9
235,35538,981.9,-36.0,162,7200.0,0,0,1,116.286,9678.6,0.85
236,35712,987.0,127.19,174,8519.0,1,0,0,115.835,9633.5,0.85
237,35901,991.9,153.34,189,11134.0,1,0,0,116.874,9737.4,0.85
238,36108,997.1,132.8,207,9080.0,1,0,0,116.446,9694.6,0.85
239,36288,1003.0,148.42,180,10642.0,1,0,0,115.549,9604.9,0.85
240,36474,1008.5,136.49,186,9449.0,1,0,0,115.976,9647.5,0.85
241,36663,1012.7,142.61,189,10061.0,1,0,0,115.794,9629.5,0.85
242,36813,1017.9,-33.23,150,7477.0,0,0,1,117.059,9755.9,0.85
243,37029,1028.3,151.16,216,10916.0,1,0,0,118.21,9871.0,0.85
244,37197,1032.0,122.32,168,8032.0,1,0,0,115.854,9635.4,0.85
245,37380,1037.3,141.41,183,9941.0,1,0,0,116.662,9716.1,0.85
246,37572,1042.9,140.41,192,9841.0,1,0,0,114.168,9466.8,0.85
247,37758,1048.1,144.76,186,10276.0,1,0,0,114.051,9455.1,0.85
248,37971,1052.7,143.44,213,10144.0,1,0,0,123.576,9657.6,0.9
249,38151,1058.9,138.48,180,9648.0,1,0,0,122.816,9581.6,0.9
250,38394,1066.1,145.15,243,10315.0,1,0,0,122.62,9562.0,0.9
251,38493,1068.6,-69.35,99,3865.0,0,0,1,112.112,9261.1,0.85
252,38694,1073.0,168.9,201,12690.0,1,0,0,113.176,9367.5,0.85
253,38871,1078.2,143.57,177,10157.0,1,0,0,113.708,9420.8,0.85
254,39063,1084.6,178.35,192,13635.0,1,0,0,116.011,9651.1,0.85
255,39240,1088.8,148.82,177,10682.0,1,0,0,125.252,9825.2,0.9
256,39492,1094.0,213.93,252,17193.0,1,0,0,129.589,10258.9,0.9
257,39690,1099.8,141.58,198,9958.0,1,0,0,129.001,10200.1,0.9
258,39906,1105.8,144.88,216,10288.0,1,0,0,129.605,10260.5,0.9
259,40071,1109.1,153.6,165,11160.0,1,0,0,129.864,10286.4,0.9
260,40275,1115.3,126.59,204,8459.0,1,0,0,129.369,10236.9,0.9
261,40443,1120.0,144.79,168,10279.0,1,0,0,129.478,10247.8,0.9
262,40632,1124.4,146.39,189,10439.0,1,0,0,138.459,10395.9,0.95
263,40842,1130.5,144.15,210,10215.0,1,0,0,138.108,10360.9,0.95
264,40995,1138.6,125.49,153,8349.0,1,0,0,138.267,10376.7,0.95
265,41187,1142.4,-34.24,192,7376.0,0,0,1,129.484,10248.5,0.9
266,41349,1147.7,144.01,162,10201.0,1,0,0,129.665,10266.5,0.9
267,41490,1151.6,-34.72,141,7328.0,0,0,1,120.691,10119.0,0.85
268,41652,1156.3,-16.52,162,9148.0,0,0,1,112.693,10069.2,0.8
269,41877,1160.9,214.32,225,17232.0,1,0,0,116.484,10448.5,0.8
270,42075,1167.3,151.97,198,10997.0,1,0,0,116.825,10482.5,0.8
271,42168,1170.0,-70.21,93,3779.0,0,0,1,116.782,10478.2,0.8
272,42351,1175.2,152.12,183,11012.0,1,0,0,115.944,10394.4,0.8
273,42531,1178.9,-17.69,180,9031.0,0,0,1,107.88,10338.0,0.75
274,42723,1183.7,170.78,192,12878.0,1,0,0,107.502,10300.2,0.75
275,42879,1188.8,123.35,156,8135.0,1,0,0,106.229,10172.9,0.75
276,43053,1197.4,148.49,174,10649.0,1,0,0,102.957,9845.6,0.75
277,43266,1203.7,143.78,213,10178.0,1,0,0,103.066,9856.6,0.75
278,43440,1209.0,135.33,174,9333.0,1,0,0,102.589,9808.9,0.75
279,43614,1212.8,133.17,174,9117.0,1,0,0,101.567,9706.8,0.75
280,43809,1218.7,189.91,195,14791.0,1,0,0,104.734,10023.4,0.75
281,44007,1224.1,-22.96,198,8504.0,0,0,1,96.346,9934.6,0.7
282,44172,1227.7,131.26,165,8926.0,1,0,0,95.59,9859.0,0.7
283,44355,1232.0,154.92,183,11292.0,1,0,0,96.128,9912.8,0.7
284,44523,1237.8,132.87,168,9087.0,1,0,0,96.497,9949.7,0.7
285,44694,1243.0,138.78,171,9678.0,1,0,0,105.148,10064.8,0.75
286,44856,1247.7,139.81,162,9781.0,1,0,0,104.938,10043.8,0.75
287,45063,1254.8,188.21,207,14621.0,1,0,0,116.085,10408.5,0.8
288,45291,1259.9,225.81,228,18381.0,1,0,0,128.201,10870.1,0.85
289,45483,1264.3,164.29,192,12229.0,1,0,0,125.699,10620.0,0.85
290,45726,1269.4,245.95,243,20395.0,1,0,0,130.398,11089.9,0.85
291,45915,1275.1,-1.04,189,10696.0,0,0,1,133.857,11435.7,0.85
292,46149,1281.6,233.98,234,19198.0,1,0,0,137.95,11845.0,0.85
293,46329,1286.1,143.57,180,10157.0,1,0,0,146.013,11901.3,0.9
294,46506,1290.8,146.65,177,10465.0,1,0,0,144.806,11780.6,0.9
295,46689,1296.3,-21.74,183,8626.0,0,0,1,137.552,11805.2,0.85
296,46851,1300.8,152.69,162,11069.0,1,0,0,137.762,11826.2,0.85
297,47019,1304.5,128.68,168,8668.0,1,0,0,137.007,11750.7,0.85
298,47187,1314.4,135.71,168,9371.0,1,0,0,137.026,11752.6,0.85
299,47379,1319.4,183.39,192,14139.0,1,0,0,139.537,12003.7,0.85
300,47550,1323.4,170.3,171,12830.0,1,0,0,138.556,11905.6,0.85
301,47703,1328.5,-25.88,153,8212.0,0,0,1,138.411,11891.0,0.85
302,47910,1334.6,204.34,207,16234.0,1,0,0,142.065,12256.5,0.85
303,48087,1338.6,153.63,177,11163.0,1,0,0,142.0,12250.0,0.85
304,48252,1344.4,-23.46,165,8454.0,0,0,1,134.184,12218.4,0.8
305,48456,1349.1,149.5,204,10750.0,1,0,0,134.72,12272.0,0.8
306,48699,1351.9,231.03,243,18903.0,1,0,0,139.281,12728.0,0.8
307,48873,1356.0,164.85,174,12285.0,1,0,0,138.113,12611.2,0.8
308,49068,1360.9,184.07,195,14207.0,1,0,0,136.026,12402.5,0.8
309,49251,1368.6,131.07,183,8907.0,1,0,0,134.365,12236.5,0.8
310,49455,1373.9,176.8,204,13480.0,1,0,0,130.907,11890.7,0.8
311,49599,1376.5,-39.79,144,6821.0,0,0,1,128.97,11697.0,0.8
312,49773,1381.7,135.43,174,9343.0,1,0,0,124.042,11204.2,0.8
313,49941,1385.7,-24.25,168,8375.0,0,0,1,115.651,11115.1,0.75
314,50115,1390.2,137.72,174,9572.0,1,0,0,115.204,11070.5,0.75
315,50340,1395.8,200.97,225,15897.0,1,0,0,126.34,11434.0,0.8
316,50544,1402.2,191.23,204,14923.0,1,0,0,128.267,11626.7,0.8
317,50715,1406.4,139.62,171,9762.0,1,0,0,128.814,11681.4,0.8
318,50892,1411.7,138.18,177,9618.0,1,0,0,128.937,11693.8,0.8
319,51021,1415.6,-56.73,129,5127.0,0,0,1,116.931,11243.1,0.75
320,51312,1426.2,284.18,291,24218.0,1,0,0,122.625,11812.5,0.75
321,51438,1430.8,-45.14,126,6286.0,0,0,1,121.662,11716.2,0.75
322,51666,1437.4,193.94,228,15194.0,1,0,0,121.142,11664.2,0.75
