episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
41,4485,87.6,-73.34,99,3466.0,0,0,1,-62.629,4537.1,0.0
42,4608,89.7,-49.26,123,5874.0,0,0,1,-62.173,4582.6,0.0
43,4716,91.5,-68.24,108,3976.0,0,0,1,-62.858,4514.2,0.0
44,4815,93.2,-65.1,99,4290.0,0,0,1,-62.911,4508.9,0.0
45,4920,95.0,-63.18,105,4482.0,0,0,1,-63.33,4467.0,0.0
46,5025,96.8,-63.41,105,4459.0,0,0,1,-63.36,4464.1,0.0
47,5157,98.9,-55.51,132,5249.0,0,0,1,-62.172,4582.8,0.0
48,5283,101.1,-55.87,126,5213.0,0,0,1,-61.302,4669.8,0.0
49,5403,103.1,-63.93,120,4407.0,0,0,1,-62.136,4586.4,0.0
50,5541,105.4,-37.62,138,7038.0,0,0,1,-60.811,4718.9,0.0
51,5646,107.2,-74.83,105,3317.0,0,0,1,-61.032,4696.8,0.0
52,5748,108.9,-69.42,102,3858.0,0,0,1,-61.028,4697.2,0.0
53,5853,110.7,-63.84,105,4416.0,0,0,1,-61.173,4682.7,0.0
54,5958,112.5,-58.1,105,4990.0,0,0,1,-60.288,4771.1,0.0
55,6060,114.3,-68.84,102,3916.0,0,0,1,-61.478,4652.1,0.0
56,6165,118.7,-70.44,105,3756.0,0,0,1,-61.696,4630.4,0.0
57,6273,120.5,-60.31,108,4769.0,0,0,1,-62.727,4527.2,0.0
58,6399,122.7,-57.62,126,5038.0,0,0,1,-62.149,4585.1,0.0
59,6504,124.5,-63.03,105,4497.0,0,0,1,-62.06,4593.9,0.0
60,6606,126.3,-66.24,102,4176.0,0,0,1,-62.406,4559.4,0.0
61,6711,128.0,-64.02,105,4398.0,0,0,1,-61.94,4605.9,0.0
62,6828,130.1,-56.55,117,5145.0,0,0,1,-62.305,4569.5,0.0
63,6933,131.9,-55.35,105,5265.0,0,0,1,-61.66,4633.9,0.0
64,7035,133.6,-61.55,102,4645.0,0,0,1,-61.483,4651.7,0.0
65,7140,135.4,-73.17,105,3483.0,0,0,1,-61.982,4601.8,0.0
66,7242,137.1,-70.59,102,3741.0,0,0,1,-62.341,4565.9,0.0
67,7353,139.0,-52.32,111,5568.0,0,0,1,-62.182,4581.8,0.0
68,7458,140.8,-70.66,105,3734.0,0,0,1,-62.922,4507.9,0.0
69,7557,142.5,-76.84,99,3116.0,0,0,1,-63.567,4443.3,0.0
70,7659,144.2,-65.36,102,4264.0,0,0,1,-64.954,4304.6,0.0
71,7779,146.2,-56.21,120,5179.0,0,0,1,-64.023,4397.7,0.0
72,7887,148.1,-55.35,108,5265.0,0,0,1,-63.319,4468.1,0.0
73,8007,150.1,-54.96,120,5304.0,0,0,1,-62.876,4512.4,0.0
74,8109,151.7,-64.62,102,4338.0,0,0,1,-63.202,4479.9,0.0
75,8226,154.8,-44.98,117,6302.0,0,0,1,-62.009,4599.1,0.0
76,8328,155.9,-58.88,102,4912.0,0,0,1,-61.431,4656.9,0.0
77,8436,157.9,-63.86,108,4414.0,0,0,1,-61.608,4639.2,0.0
78,8547,160.1,-68.15,111,3985.0,0,0,1,-62.135,4586.6,0.0
79,8670,162.1,-49.89,123,5811.0,0,0,1,-61.478,4652.2,0.0
80,8772,163.7,-66.5,102,4150.0,0,0,1,-61.491,4650.9,0.0
81,8886,165.6,-65.41,114,4259.0,0,0,1,-61.56,4644.0,0.0
82,8988,167.2,-69.93,102,3807.0,0,0,1,-62.229,4577.1,0.0
83,9096,168.9,-63.65,108,4435.0,0,0,1,-62.644,4535.6,0.0
84,9204,170.5,-65.27,108,4273.0,0,0,1,-62.83,4517.0,0.0
85,9315,172.3,-63.48,111,4452.0,0,0,1,-62.346,4565.4,0.0
86,9423,174.1,-65.75,108,4225.0,0,0,1,-62.103,4589.6,0.0
87,9528,175.8,-58.9,105,4910.0,0,0,1,-62.433,4556.8,0.0
88,9627,177.4,-70.31,99,3769.0,0,0,1,-62.415,4558.5,0.0
89,9735,179.1,-62.56,108,4544.0,0,0,1,-61.701,4629.9,0.0
90,9840,180.8,-75.06,105,3294.0,0,0,1,-62.186,4581.4,0.0
91,9969,182.9,-60.29,129,4771.0,0,0,1,-62.39,4561.0,0.0
92,10071,184.5,-65.24,102,4276.0,0,0,1,-62.885,4511.6,0.0
93,10185,186.4,-60.5,114,4750.0,0,0,1,-63.162,4483.9,0.0
94,10302,190.8,-50.04,117,5796.0,0,0,1,-62.433,4556.8,0.0
95,10404,192.5,-63.24,102,4476.0,0,0,1,-63.346,4465.4,0.0
96,10518,194.1,-62.44,114,4556.0,0,0,1,-63.523,4447.6,0.0
97,10623,195.9,-70.91,105,3709.0,0,0,1,-63.876,4412.4,0.0
98,10725,197.5,-68.62,102,3938.0,0,0,1,-63.9,4410.1,0.0
99,10836,199.3,-68.26,111,3974.0,0,0,1,-64.818,4318.2,0.0
100,10962,201.4,-56.07,126,5193.0,0,0,1,-64.296,4370.4,0.0
101,11067,203.1,-73.8,105,3420.0,0,0,1,-64.716,4328.4,0.0
102,11175,204.8,-66.39,108,4161.0,0,0,1,-64.539,4346.1,0.0
103,11277,206.5,-64.18,102,4382.0,0,0,1,-64.566,4343.4,0.0
104,11403,208.5,-53.99,126,5401.0,0,0,1,-64.002,4399.9,0.0
105,11511,210.3,-60.38,108,4762.0,0,0,1,-63.847,4415.4,0.0
106,11616,212.0,-56.56,105,5144.0,0,0,1,-63.387,4461.3,0.0
107,11718,213.5,-78.01,102,2999.0,0,0,1,-64.343,4365.8,0.0
108,11820,215.2,-76.39,102,3161.0,0,0,1,-64.647,4335.4,0.0
109,11928,217.0,-63.98,108,4402.0,0,0,1,-64.718,4328.2,0.0
110,12036,218.7,-52.77,108,5523.0,0,0,1,-63.603,4439.7,0.0
111,12138,220.4,-72.78,102,3522.0,0,0,1,-64.228,4377.2,0.0
112,12240,222.0,-63.78,102,4422.0,0,0,1,-64.155,4384.6,0.0
113,12348,226.3,-63.35,108,4465.0,0,0,1,-64.297,4370.3,0.0
114,12456,228.1,-59.96,108,4804.0,0,0,1,-64.793,4320.7,0.0
115,12573,229.9,-55.22,117,5278.0,0,0,1,-64.392,4360.8,0.0
116,12687,231.8,-59.58,114,4842.0,0,0,1,-64.249,4375.1,0.0
117,12792,233.5,-62.02,105,4598.0,0,0,1,-63.804,4419.6,0.0
118,12900,235.2,-62.52,108,4548.0,0,0,1,-63.499,4450.1,0.0
119,13002,236.9,-69.14,102,3886.0,0,0,1,-63.544,4445.6,0.0
120,13119,238.8,-55.9,117,5210.0,0,0,1,-63.535,4446.5,0.0
121,13233,240.6,-72.22,114,3578.0,0,0,1,-63.456,4454.4,0.0
122,13332,242.2,-62.8,99,4520.0,0,0,1,-63.277,4472.4,0.0
123,13479,244.6,-48.36,147,5964.0,0,0,1,-62.486,4551.4,0.0
124,13596,246.5,-59.48,117,4852.0,0,0,1,-62.76,4524.0,0.0
125,13710,248.3,-74.29,114,3371.0,0,0,1,-63.455,4454.4,0.0
126,13833,250.3,-56.8,123,5120.0,0,0,1,-63.467,4453.2,0.0
127,13962,252.4,-49.65,129,5835.0,0,0,1,-62.05,4595.1,0.0
128,14073,254.2,-60.63,111,4737.0,0,0,1,-61.262,4673.9,0.0
129,14193,256.2,-56.45,120,5155.0,0,0,1,-60.885,4711.5,0.0
130,14307,258.0,-69.51,114,3849.0,0,0,1,-61.722,4627.8,0.0
131,14445,262.8,-45.63,138,6237.0,0,0,1,-60.365,4763.6,0.0
132,14565,264.8,-61.3,120,4670.0,0,0,1,-60.24,4775.9,0.0
133,14670,266.4,-62.69,105,4531.0,0,0,1,-60.208,4779.2,0.0
134,14778,268.2,-62.36,108,4564.0,0,0,1,-60.328,4767.2,0.0
135,14886,270.0,-71.63,108,3637.0,0,0,1,-61.148,4685.2,0.0
136,15030,272.3,-26.13,144,8187.0,0,0,1,-59.476,4852.4,0.0
137,15144,274.2,-60.33,114,4767.0,0,0,1,-59.391,4860.9,0.0
138,15282,276.4,-38.31,138,6969.0,0,0,1,-58.181,4981.9,0.0
139,15408,278.5,-55.26,126,5274.0,0,0,1,-57.486,5051.4,0.0
140,15510,280.2,-66.25,102,4175.0,0,0,1,-58.004,4999.6,0.0
141,15618,281.9,-67.1,108,4090.0,0,0,1,-57.748,5025.2,0.0
142,15729,283.7,-55.87,111,5213.0,0,0,1,-57.401,5059.9,0.0
