episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
81,10152,185.3,153.1,99,3862.0,0,0,1,265.308,6106.1,0.25
82,10251,189.3,172.25,99,4245.0,0,0,1,242.713,5654.2,0.2
83,10356,191.0,220.8,105,5216.0,0,0,1,245.725,5714.5,0.2
84,10461,192.7,129.1,105,3382.0,0,0,1,243.875,5677.5,0.2
85,10554,194.0,176.2,93,4324.0,0,0,1,240.868,5617.4,0.2
86,10659,195.8,148.1,105,3762.0,0,0,1,217.903,5158.1,0.15
87,10743,197.1,113.85,84,3077.0,0,0,1,218.698,5173.9,0.15
88,10851,198.9,187.4,108,4548.0,0,0,1,220.682,5213.6,0.15
89,10947,200.4,149.9,96,3798.0,0,0,1,194.382,4687.6,0.1
90,11046,202.1,183.65,99,4473.0,0,0,1,196.42,4728.4,0.1
91,11319,206.5,565.45,273,12109.0,1,0,0,218.565,5171.3,0.15
92,11406,207.9,158.0,87,3960.0,0,0,1,219.008,5180.1,0.15
93,11628,211.5,462.95,222,10059.0,1,0,0,229.847,5396.9,0.2
94,11727,213.0,156.6,99,3932.0,0,0,1,229.022,5380.4,0.2
95,11970,217.0,449.95,243,9799.0,0,0,1,245.335,5706.7,0.2
96,12150,219.9,490.6,180,10612.0,1,0,0,242.82,5656.4,0.2
97,12354,225.6,493.5,204,10670.0,1,0,0,261.45,6029.0,0.25
98,12594,229.5,381.2,240,8424.0,0,0,1,272.007,6240.1,0.25
99,12687,231.0,160.6,93,4012.0,0,0,1,256.983,5939.6,0.2
100,12786,232.6,171.8,99,4236.0,0,0,1,256.25,5925.0,0.2
101,12981,235.8,470.75,195,10215.0,1,0,0,272.133,6242.6,0.25
102,13068,237.2,75.25,87,2305.0,0,0,1,267.283,6145.6,0.25
103,13323,241.3,670.15,255,14203.0,1,0,0,289.75,6595.0,0.3
104,13422,242.9,83.0,99,2460.0,0,0,1,287.445,6548.9,0.3
105,13506,244.3,111.15,84,3023.0,0,0,1,284.192,6483.9,0.3
106,13602,245.9,124.5,96,3290.0,0,0,1,283.012,6460.2,0.3
107,13698,247.3,162.55,96,4051.0,0,0,1,285.447,6508.9,0.3
108,13803,249.0,195.65,105,4713.0,0,0,1,285.86,6517.2,0.3
109,13899,250.6,101.6,96,2832.0,0,0,1,283.445,6468.9,0.3
110,14001,252.3,178.05,102,4361.0,0,0,1,283.165,6463.3,0.3
111,14106,254.0,114.4,105,3088.0,0,0,1,260.612,6012.2,0.25
112,14337,260.3,564.05,231,12081.0,1,0,0,280.915,6418.3,0.3
113,14583,264.3,461.4,246,10028.0,1,0,0,280.837,6416.8,0.3
114,14679,265.8,170.7,96,4214.0,0,0,1,281.542,6430.9,0.3
115,14934,270.0,661.0,255,14020.0,1,0,0,292.095,6641.9,0.35
116,15045,271.8,215.95,111,5119.0,0,0,1,278.362,6367.2,0.3
117,15144,273.4,166.65,99,4133.0,0,0,1,262.02,6040.4,0.25
118,15231,274.8,107.5,87,2950.0,0,0,1,248.335,5766.7,0.25
119,15330,276.4,168.95,99,4179.0,0,0,1,248.752,5775.1,0.25
120,15579,280.5,676.6,249,14332.0,1,0,0,273.992,6279.9,0.3
121,15840,284.8,674.2,261,14284.0,1,0,0,284.165,6483.3,0.3
122,15945,286.5,171.9,105,4238.0,0,0,1,288.998,6579.9,0.3
123,16197,290.6,529.55,252,11391.0,1,0,0,281.967,6439.4,0.3
124,16296,292.2,221.8,99,5236.0,0,0,1,288.908,6578.1,0.3
125,16563,299.1,765.6,267,16112.0,1,0,0,321.63,7232.6,0.35
126,16800,303.0,555.6,237,11912.0,1,0,0,343.185,7663.7,0.4
127,16893,304.6,175.1,93,4302.0,0,0,1,343.813,7676.2,0.4
128,17148,308.7,630.3,255,13406.0,1,0,0,365.545,8110.9,0.45
129,17247,310.4,181.9,99,4438.0,0,0,1,369.56,8191.2,0.45
130,17355,312.1,223.3,108,5266.0,0,0,1,371.822,8236.5,0.45
131,17577,315.8,481.7,222,10434.0,1,0,0,390.188,8603.8,0.5
132,17670,317.3,180.2,93,4404.0,0,0,1,370.995,8219.9,0.45
133,17943,321.8,558.15,273,11963.0,1,0,0,375.832,8316.6,0.45
134,18042,323.4,180.6,99,4412.0,0,0,1,376.327,8326.5,0.45
135,18129,324.7,86.7,87,2534.0,0,0,1,347.613,7752.2,0.4
136,18216,326.2,122.45,87,3249.0,0,0,1,342.938,7658.8,0.4
137,18306,327.6,174.1,90,4282.0,0,0,1,343.31,7666.2,0.4
138,18534,333.9,567.3,228,12146.0,1,0,0,366.3,8126.0,0.45
139,18627,335.5,147.95,93,3759.0,0,0,1,365.25,8105.0,0.45
140,18876,339.6,690.25,249,14605.0,1,0,0,365.933,8118.6,0.45
141,19098,343.2,761.25,222,16025.0,1,0,0,370.285,8205.7,0.45
142,19395,348.0,735.25,297,15505.0,1,0,0,398.452,8769.0,0.5
143,19587,351.1,689.55,192,14591.0,1,0,0,406.452,8929.0,0.5
144,19800,354.7,659.95,213,13999.0,1,0,0,428.36,9367.2,0.55
145,20082,359.3,706.0,282,14920.0,1,0,0,425.38,9307.6,0.55
146,20211,361.4,237.95,129,5559.0,0,0,1,409.498,8990.0,0.5
147,20502,368.7,819.5,291,17190.0,1,0,0,441.718,9634.4,0.55
148,20799,373.6,673.7,297,14274.0,1,0,0,443.887,9677.8,0.55
149,21018,377.2,547.3,219,11746.0,1,0,0,462.157,10043.1,0.6
150,21315,382.1,720.35,297,15207.0,0,0,0,487.01,10540.2,0.6
151,21582,386.5,548.4,267,11768.0,1,0,0,490.345,10606.9,0.6
