episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
79,10299,247.0,287.13,192,9513.0,1,0,0,107.816,5581.6,0.35
80,10542,252.6,488.04,243,9604.0,1,0,0,136.484,5948.4,0.4
81,10641,254.3,-67.57,99,4043.0,0,0,1,137.148,6014.9,0.4
82,10746,256.0,-71.73,105,3627.0,0,0,1,137.719,6071.9,0.4
83,10842,257.4,-69.34,96,3866.0,0,0,1,138.01,6101.0,0.4
84,10956,261.0,-64.57,114,4343.0,0,0,1,109.775,5777.5,0.35
85,11040,262.9,-73.5,84,3450.0,0,0,1,109.7,5770.1,0.35
86,11133,265.0,-82.46,93,2554.0,0,0,1,108.563,5656.3,0.35
87,11310,268.7,472.5,177,8050.0,1,0,0,135.715,5871.5,0.4
88,11418,270.4,-65.23,108,4277.0,0,0,1,136.273,5927.4,0.4
89,11502,271.6,-90.49,84,1751.0,0,0,1,135.818,5881.8,0.4
90,11604,274.7,-65.74,102,4226.0,0,0,1,135.878,5887.8,0.4
91,11724,277.5,-49.55,120,5845.0,0,0,1,114.169,5716.9,0.35
92,11823,279.7,-83.21,99,2479.0,0,0,1,113.838,5683.8,0.35
93,12051,285.0,290.79,228,9879.0,1,0,0,104.216,5721.6,0.35
94,12135,286.9,-82.86,84,2514.0,0,0,1,103.762,5676.2,0.35
95,12225,289.0,-81.44,90,2656.0,0,0,1,80.004,5300.4,0.3
96,12411,294.9,592.88,186,10088.0,1,0,0,112.883,5588.4,0.35
97,12507,297.8,-68.64,96,3936.0,0,0,1,85.538,5353.9,0.3
98,12717,302.8,374.76,210,8276.0,1,0,0,74.489,5248.9,0.3
99,12807,304.8,-70.84,90,3716.0,0,0,1,56.59,4959.0,0.25
100,12996,309.2,172.34,189,8034.0,1,0,0,40.805,4880.5,0.25
101,13101,311.6,-56.97,105,5103.0,0,0,1,41.335,4933.5,0.25
102,13293,315.8,388.62,192,9662.0,1,0,0,64.352,5235.2,0.3
103,13395,317.4,-74.56,102,3344.0,0,0,1,64.091,5209.1,0.3
104,13593,321.5,405.04,198,11304.0,1,0,0,87.572,5557.2,0.35
105,13692,324.1,-69.9,99,3810.0,0,0,1,87.752,5575.2,0.35
106,13887,328.6,372.24,195,8024.0,1,0,0,110.487,5848.7,0.4
107,14088,333.2,491.35,201,9935.0,1,0,0,111.43,5942.9,0.4
108,14286,337.0,487.32,198,9532.0,1,0,0,139.057,6205.7,0.45
109,14469,342.0,467.43,183,7543.0,1,0,0,166.953,6495.3,0.5
110,14658,347.2,279.87,189,8787.0,1,0,0,184.233,6723.4,0.55
111,14847,351.4,477.97,189,8597.0,1,0,0,210.61,6860.9,0.6
112,14943,353.5,-70.28,96,3772.0,0,0,1,211.256,6925.6,0.6
113,15027,355.4,-65.75,84,4225.0,0,0,1,193.429,6642.9,0.55
114,15192,358.9,378.04,165,8604.0,1,0,0,216.474,6947.4,0.6
115,15291,360.4,-79.5,99,2850.0,0,0,1,216.571,6957.1,0.6
116,15390,361.9,-84.18,99,2382.0,0,0,1,182.718,6571.8,0.55
117,15579,364.8,587.53,189,9553.0,1,0,0,215.527,6852.6,0.6
118,15666,367.6,-75.76,87,3224.0,0,0,1,193.001,6600.1,0.55
119,15771,370.1,-68.85,105,3915.0,0,0,1,193.1,6610.0,0.55
120,15960,373.0,173.61,189,8161.0,0,0,1,193.163,6616.4,0.5
121,16167,376.3,488.52,207,9652.0,1,0,0,220.438,6843.8,0.55
122,16284,379.9,-55.22,117,5278.0,0,0,1,198.246,6624.6,0.5
123,16383,382.1,-65.31,99,4269.0,0,0,1,198.709,6670.9,0.5
124,16566,389.7,589.11,183,9711.0,1,0,0,207.912,6591.2,0.5
125,16767,394.3,580.74,201,8874.0,1,0,0,240.444,6844.4,0.55
126,16989,399.4,381.54,222,8954.0,1,0,0,240.909,6890.9,0.55
127,17193,404.1,487.15,204,9515.0,1,0,0,240.699,6869.9,0.55
128,17361,407.9,468.88,168,7688.0,1,0,0,239.777,6777.7,0.55
129,17580,413.2,502.45,219,11045.0,1,0,0,241.528,6952.8,0.55
130,17799,418.5,489.96,219,9796.0,1,0,0,252.033,7003.2,0.55
131,17883,420.5,-79.32,84,2868.0,0,0,1,224.168,6716.8,0.5
132,18066,424.8,391.06,183,9906.0,1,0,0,247.235,7023.5,0.55
133,18270,429.6,576.9,204,8490.0,1,0,0,279.368,7236.8,0.6
134,18462,437.6,479.01,192,8701.0,1,0,0,284.416,7241.6,0.6
135,18660,442.1,499.14,198,10714.0,1,0,0,313.348,7634.8,0.65
136,18852,445.8,477.71,192,8571.0,1,0,0,341.442,7944.2,0.7
137,18945,447.7,-66.79,93,4121.0,0,0,1,308.727,7672.6,0.65
138,19116,450.8,482.94,171,9094.0,1,0,0,336.661,7966.1,0.7
139,19215,452.7,-76.93,99,3107.0,0,0,1,336.257,7925.8,0.7
140,19299,454.2,-93.55,84,1445.0,0,0,1,322.899,7589.9,0.7
