episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
79,10536,97.1,-81.09,99,2691.0,0,0,1,59.027,6202.6,0.4
80,10734,98.9,260.79,198,10879.0,1,0,0,58.88,6288.0,0.4
81,10923,100.4,216.79,189,10479.0,1,0,0,54.758,6175.8,0.4
82,11199,102.6,212.05,276,10005.0,1,0,0,64.555,6255.6,0.45
83,11355,103.3,-16.14,156,5186.0,0,0,1,50.904,5990.4,0.4
84,11565,104.2,231.39,210,7939.0,1,0,0,51.41,6041.0,0.4
85,11772,105.7,249.13,207,9713.0,1,0,0,67.788,6378.9,0.45
86,11994,107.5,204.6,222,9260.0,1,0,0,65.345,6234.6,0.45
87,12081,108.2,-73.26,87,3474.0,0,0,1,65.047,6204.6,0.45
88,12180,109.0,-71.25,99,3675.0,0,0,1,65.691,6269.1,0.45
89,12309,111.3,-20.77,129,6723.0,0,0,1,68.12,6412.1,0.45
90,12495,112.8,191.51,186,7951.0,1,0,0,81.752,6675.2,0.5
91,12597,113.6,-63.28,102,4472.0,0,0,1,66.987,6398.6,0.45
92,12789,115.1,248.42,192,9642.0,1,0,0,82.959,6695.9,0.5
93,12981,116.7,217.51,192,8551.0,1,0,0,97.239,6923.9,0.55
94,13068,117.4,-75.2,87,3280.0,0,0,1,82.171,6617.1,0.5
95,13314,118.9,207.17,246,9517.0,1,0,0,96.544,6954.4,0.55
96,13593,120.2,248.45,279,9645.0,1,0,0,96.936,6993.6,0.55
97,13815,122.0,184.58,222,9258.0,1,0,0,109.555,7255.5,0.6
98,14025,123.7,220.88,210,8888.0,1,0,0,124.614,7561.4,0.65
99,14124,124.5,-68.23,99,3977.0,0,0,1,125.257,7625.7,0.65
100,14310,126.0,210.04,186,7804.0,1,0,0,122.719,7471.9,0.65
101,14415,128.2,-72.84,105,3516.0,0,0,1,108.238,7123.8,0.6
102,14622,130.0,203.38,207,9138.0,1,0,0,107.804,7080.4,0.6
103,14736,130.9,-67.28,114,4072.0,0,0,1,105.247,7024.8,0.6
104,14907,132.4,233.31,171,10131.0,1,0,0,105.344,7134.4,0.6
105,15117,134.2,244.9,210,9290.0,1,0,0,105.132,7113.2,0.6
106,15204,134.9,-78.97,87,2903.0,0,0,1,90.953,6795.4,0.55
107,15384,136.4,253.02,180,10102.0,1,0,0,107.268,7126.8,0.6
108,15486,137.5,-74.11,102,3389.0,0,0,1,107.125,7112.4,0.6
109,15669,139.5,248.09,183,9609.0,1,0,0,120.567,7256.8,0.65
110,15756,140.2,-74.19,87,3381.0,0,0,1,107.282,7028.2,0.6
111,15957,141.2,246.43,201,9443.0,1,0,0,122.768,7276.8,0.65
112,16167,142.5,294.36,210,12236.0,1,0,0,125.065,7406.5,0.65
113,16338,143.9,250.56,171,9856.0,1,0,0,126.718,7471.8,0.65
114,16605,148.4,226.17,267,9417.0,1,0,0,141.786,7778.6,0.7
115,16785,150.3,243.92,180,9192.0,1,0,0,143.624,7762.4,0.7
116,16947,152.1,277.43,162,10543.0,1,0,0,145.072,7807.2,0.7
117,17157,154.3,236.56,210,8456.0,1,0,0,147.672,7767.1,0.7
118,17349,155.7,241.07,192,8907.0,1,0,0,148.681,7768.1,0.7
119,17520,156.6,28.36,171,9636.0,0,0,1,153.511,8051.1,0.7
120,17739,158.4,-28.27,219,7973.0,0,0,1,141.595,8059.5,0.65
121,17949,160.2,234.88,210,10288.0,1,0,0,156.981,8398.1,0.7
122,18159,161.9,191.46,210,7946.0,1,0,0,156.385,8338.5,0.7
123,18342,163.4,259.93,183,8793.0,1,0,0,172.745,8574.5,0.75
124,18540,166.4,-37.64,198,7036.0,0,0,1,159.198,8419.8,0.7
125,18771,168.3,223.56,231,9156.0,1,0,0,158.131,8413.1,0.7
126,18966,169.8,258.5,195,10650.0,1,0,0,175.004,8800.5,0.75
127,19065,170.6,-65.8,99,4220.0,0,0,1,159.064,8506.4,0.7
128,19170,171.5,-63.72,105,4428.0,0,0,1,159.583,8558.3,0.7
129,19341,172.3,261.03,171,10903.0,1,0,0,160.23,8623.0,0.7
130,19515,173.1,260.48,174,8848.0,1,0,0,176.964,8896.4,0.75
131,19704,174.3,280.11,189,10811.0,1,0,0,178.648,8964.8,0.75
132,19944,176.3,244.15,240,9215.0,1,0,0,176.137,8813.7,0.75
133,20118,177.7,-10.91,174,7709.0,0,0,1,163.064,8706.4,0.7
134,20301,179.1,9.9,183,7790.0,0,0,1,152.25,8625.0,0.65
135,20484,182.0,9.08,183,7708.0,0,0,1,140.508,8550.8,0.6
136,20694,183.7,244.42,210,9242.0,1,0,0,138.858,8485.8,0.6
137,20865,185.0,273.17,171,10117.0,1,0,0,140.688,8568.8,0.6
138,21045,186.5,238.51,180,8651.0,1,0,0,140.56,8556.0,0.6
139,21198,187.7,37.22,153,8522.0,0,0,1,141.003,8500.3,0.6
140,21384,189.6,212.29,186,10029.0,1,0,0,153.031,8603.1,0.65
141,21582,191.9,265.65,198,9365.0,1,0,0,154.569,8557.0,0.65
142,21681,193.0,-54.59,99,5341.0,0,0,1,142.267,8426.7,0.6
143,21873,195.2,216.33,192,8433.0,1,0,0,140.087,8408.7,0.6
144,21972,196.3,-63.5,99,4450.0,0,0,1,138.794,8279.4,0.6
145,22152,198.4,242.94,180,9094.0,1,0,0,139.763,8276.3,0.6
146,22329,200.4,264.31,177,11231.0,1,0,0,140.053,8305.4,0.6
