episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
1,174,0.8,-38.32,174,6968.0,0,0,1,-38.32,6968.0,0.0
2,411,1.3,248.81,237,11681.0,1,0,0,105.245,9324.5,0.5
3,585,1.7,-37.65,174,7035.0,0,0,1,57.613,8561.3,0.333
4,753,2.1,-35.02,168,7298.0,0,0,1,34.455,8245.5,0.25
5,927,2.4,-41.19,174,6681.0,0,0,1,19.326,7932.6,0.2
6,1200,3.1,271.66,273,11966.0,1,0,0,61.382,8604.8,0.333
7,1398,3.5,4.81,198,9281.0,0,0,1,53.3,8701.4,0.286
8,1572,3.9,-42.84,174,6516.0,0,0,1,41.282,8428.2,0.25
9,1740,4.2,-52.26,168,5574.0,0,0,1,30.889,8111.1,0.222
10,1908,4.6,-42.88,168,6512.0,0,0,1,23.512,7951.2,0.2
11,2076,6.0,-43.02,168,6498.0,0,0,1,17.464,7819.1,0.182
12,2358,6.7,291.4,282,13940.0,1,0,0,40.292,8329.2,0.25
13,2517,7.0,-40.95,159,6705.0,0,0,1,34.042,8204.2,0.231
14,2694,7.4,-19.59,177,8841.0,0,0,1,30.211,8249.7,0.214
15,2853,7.7,-45.41,159,6259.0,0,0,1,25.17,8117.0,0.2
16,3024,8.1,-54.16,171,5384.0,0,0,1,20.212,7946.2,0.188
17,3198,8.5,-31.6,174,7640.0,0,0,1,17.164,7928.2,0.176
18,3372,8.8,-35.55,174,7245.0,0,0,1,14.236,7890.2,0.167
19,3549,9.2,-51.36,177,5664.0,0,0,1,10.783,7773.1,0.158
20,3756,9.7,-28.42,207,7958.0,0,0,1,8.823,7782.3,0.15
21,3930,10.1,-41.77,174,6623.0,0,0,1,8.65,7765.1,0.15
22,4170,11.4,277.03,240,10503.0,1,0,0,10.061,7706.1,0.15
23,4341,11.8,-55.23,171,5277.0,0,0,1,9.183,7618.2,0.15
24,4515,12.1,-35.04,174,7296.0,0,0,1,9.181,7618.1,0.15
25,4680,12.5,-36.74,165,7126.0,0,0,1,9.404,7640.4,0.15
26,4851,12.9,-39.66,171,6834.0,0,0,1,-6.162,7383.8,0.1
27,5103,13.4,305.75,252,13375.0,1,0,0,8.885,7588.5,0.15
28,5280,13.8,-31.18,177,7682.0,0,0,1,9.468,7646.8,0.15
29,5463,14.2,-32.99,183,7501.0,0,0,1,10.431,7743.1,0.15
30,5628,14.6,-41.36,165,6664.0,0,0,1,10.507,7750.8,0.15
31,5892,15.1,270.25,264,13825.0,1,0,0,26.171,8117.1,0.2
32,6132,15.7,285.53,240,11353.0,1,0,0,25.877,7987.8,0.2
33,6363,16.7,273.6,231,10160.0,1,0,0,41.605,8160.5,0.25
34,6612,17.3,266.84,249,11484.0,1,0,0,55.926,8292.6,0.3
35,6786,17.7,-47.81,174,6019.0,0,0,1,55.806,8280.6,0.3
36,6957,18.0,-42.48,171,6552.0,0,0,1,56.39,8339.0,0.3
37,7128,18.4,-50.24,171,5776.0,0,0,1,55.458,8245.9,0.3
38,7287,18.7,-54.98,159,5302.0,0,0,1,54.487,8148.7,0.3
39,7464,19.1,-40.32,177,6768.0,0,0,1,55.039,8203.9,0.3
40,7641,19.5,-45.05,177,6295.0,0,0,1,54.207,8120.8,0.3
41,7809,19.9,-49.54,168,5846.0,0,0,1,53.819,8081.9,0.3
42,8052,20.4,300.0,243,12800.0,1,0,0,54.967,8196.8,0.3
43,8262,21.7,16.66,210,8466.0,0,0,1,58.562,8356.2,0.3
44,8508,22.2,275.98,246,10398.0,1,0,0,74.113,8511.3,0.35
45,8691,22.6,-33.14,183,7486.0,0,0,1,74.293,8529.3,0.35
46,8958,23.2,299.95,267,12795.0,1,0,0,91.273,8827.4,0.4
47,9132,23.6,-36.55,174,7145.0,0,0,1,74.158,8515.9,0.35
48,9369,24.1,282.94,237,11094.0,1,0,0,89.864,8686.5,0.4
49,9579,24.6,16.73,210,8473.0,0,0,1,92.351,8735.0,0.4
50,9756,25.0,-34.27,177,7373.0,0,0,1,92.705,8770.5,0.4
51,9927,25.3,-58.58,171,4942.0,0,0,1,76.263,8326.4,0.35
52,10203,26.0,47.25,276,9525.0,0,0,1,64.35,8235.0,0.3
53,10374,27.1,-38.16,171,6984.0,0,0,1,48.761,8076.1,0.25
54,10545,27.5,-47.28,171,6072.0,0,0,1,33.056,7805.6,0.2
55,10725,27.9,-38.71,180,6929.0,0,0,1,33.511,7851.1,0.2
56,11001,28.5,296.99,276,12499.0,1,0,0,50.484,8148.4,0.25
57,11193,28.9,-34.63,192,7337.0,0,0,1,51.264,8226.5,0.25
58,11436,29.4,278.3,243,10630.0,1,0,0,67.928,8492.9,0.3
59,11706,30.0,296.3,270,14430.0,1,0,0,84.759,8876.0,0.35
60,11979,30.7,293.66,273,14166.0,1,0,0,101.695,9269.5,0.4
61,12138,31.0,-51.07,159,5693.0,0,0,1,101.619,9261.9,0.4
62,12381,32.3,269.03,243,9703.0,1,0,0,100.07,9107.0,0.4
63,12657,32.9,250.98,276,11898.0,1,0,0,111.786,9278.6,0.45
64,12906,33.5,286.28,249,13428.0,1,0,0,112.301,9430.1,0.45
65,13107,33.9,-24.37,201,8363.0,0,0,1,112.739,9474.0,0.45
66,13281,34.3,-50.19,174,5781.0,0,0,1,95.233,9123.2,0.4
67,13533,34.9,297.09,252,12509.0,1,0,0,111.915,9391.5,0.45
68,13782,35.4,260.73,249,12873.0,1,0,0,110.804,9480.4,0.45
69,13965,35.8,-34.78,183,7322.0,0,0,1,108.228,9422.9,0.45
70,14244,36.5,285.67,279,15367.0,1,0,0,124.225,9822.5,0.5
71,14412,37.6,-44.69,168,6331.0,0,0,1,124.92,9892.0,0.5
72,14589,38.0,-36.35,177,7165.0,0,0,1,120.74,9774.0,0.5
73,14826,38.5,256.88,237,10488.0,1,0,0,135.492,9949.2,0.55
74,15006,38.9,-37.74,180,7026.0,0,0,1,135.969,9996.9,0.55
75,15252,39.5,260.43,246,12843.0,1,0,0,150.926,10292.6,0.6
76,15498,40.0,263.75,246,11175.0,1,0,0,149.264,10226.4,0.6
77,15735,40.5,310.08,237,13808.0,1,0,0,166.499,10550.0,0.65
78,15987,41.1,276.41,252,12441.0,1,0,0,166.405,10640.5,0.65
79,16221,41.6,275.83,234,12383.0,1,0,0,165.382,10538.1,0.65
80,16455,42.9,263.17,234,11117.0,1,0,0,163.857,10385.7,0.65
81,16683,43.4,278.1,228,10610.0,1,0,0,180.315,10631.5,0.7
82,16920,43.9,271.77,237,11977.0,1,0,0,180.453,10745.2,0.7
83,17172,44.5,294.8,252,12280.0,1,0,0,182.643,10764.4,0.7
84,17358,44.9,-28.68,186,7932.0,0,0,1,166.896,10489.5,0.65
85,17580,45.4,278.76,222,10676.0,1,0,0,182.052,10605.2,0.7
86,17859,46.0,282.58,279,13058.0,1,0,0,198.691,10969.0,0.75
87,18036,46.4,-40.22,177,6778.0,0,0,1,181.825,10682.5,0.7
88,18285,47.0,259.73,249,12773.0,1,0,0,181.775,10677.5,0.7
89,18519,48.3,234.89,234,10289.0,1,0,0,195.258,10825.9,0.75
90,18744,48.8,293.62,225,12162.0,1,0,0,195.656,10665.6,0.75
91,18981,49.3,270.65,237,11865.0,1,0,0,211.423,10942.3,0.8
92,19215,49.8,291.32,234,11932.0,1,0,0,227.806,11180.6,0.85
93,19437,50.3,307.15,222,13515.0,1,0,0,230.32,11332.0,0.85
94,19665,50.8,311.16,228,13916.0,1,0,0,247.765,11676.5,0.9
95,19884,51.3,285.81,219,11381.0,1,0,0,249.034,11603.4,0.9
96,20052,51.6,-42.7,168,6530.0,0,0,1,233.712,11371.1,0.85
97,20268,52.1,264.04,216,11204.0,1,0,0,231.41,11241.0,0.85
98,20502,53.4,275.26,234,10326.0,1,0,0,231.352,11135.2,0.85
99,20721,53.9,13.58,219,8158.0,0,0,1,218.24,10924.0,0.8
100,20946,54.4,278.38,225,10638.0,1,0,0,219.0,10900.0,0.8
101,21153,54.8,256.85,207,10485.0,1,0,0,217.938,10893.8,0.8
102,21390,55.4,290.2,237,11820.0,1,0,0,218.859,10885.9,0.8
103,21609,55.8,278.8,219,10680.0,1,0,0,218.059,10805.9,0.8
104,21840,56.4,258.51,231,12651.0,1,0,0,232.419,11041.9,0.85
105,22059,56.8,284.33,219,11233.0,1,0,0,232.697,11069.7,0.85
106,22290,57.3,294.34,231,12234.0,1,0,0,233.285,11028.5,0.85
107,22485,57.8,-20.27,195,8773.0,0,0,1,234.282,11128.2,0.85
108,22704,59.1,260.53,219,10853.0,1,0,0,234.322,11032.2,0.85
109,22947,59.6,308.4,243,13640.0,1,0,0,237.998,11199.8,0.85
110,23163,60.1,22.2,216,9020.0,0,0,1,224.427,11042.7,0.8
111,23355,60.5,19.35,192,8735.0,0,0,1,211.862,10886.2,0.75
112,23565,61.0,22.29,210,9029.0,0,0,1,198.41,10741.0,0.7
113,23778,61.4,285.0,213,11300.0,1,0,0,197.303,10630.3,0.7
114,24018,62.0,228.57,240,11657.0,1,0,0,193.173,10517.4,0.7
115,24240,62.4,255.57,222,10357.0,1,0,0,191.661,10466.1,0.7
116,24450,62.9,36.02,210,8402.0,0,0,1,195.597,10559.8,0.7
117,24627,64.1,-33.93,177,7407.0,0,0,1,180.699,10369.9,0.65
118,24864,64.6,283.64,237,11164.0,1,0,0,181.118,10411.8,0.65
119,25044,65.0,-17.29,180,7071.0,0,0,1,179.574,10357.5,0.65
120,25254,65.5,262.79,210,11079.0,1,0,0,178.795,10379.5,0.65
121,25428,65.8,-27.24,174,8076.0,0,0,1,164.59,10259.0,0.6
122,25659,66.3,271.05,231,11905.0,1,0,0,163.633,10263.3,0.6
123,25878,66.8,288.88,219,11688.0,1,0,0,164.137,10313.7,0.6
124,26112,67.3,298.45,234,12645.0,1,0,0,166.134,10313.4,0.6
125,26331,67.8,262.82,219,11082.0,1,0,0,165.059,10305.9,0.6
126,26547,68.3,30.16,216,9816.0,0,0,1,151.849,10185.0,0.55
127,26769,69.6,284.34,222,11234.0,1,0,0,167.08,10308.0,0.6
128,26952,70.0,-30.07,183,7793.0,0,0,1,152.55,10155.0,0.55
129,27186,70.5,254.2,234,10220.0,1,0,0,149.84,9984.0,0.55
130,27426,71.0,294.55,240,12255.0,1,0,0,163.458,10145.8,0.6
131,27636,71.5,34.7,210,10270.0,0,0,1,164.225,10222.5,0.6
132,27840,71.9,260.99,204,10899.0,1,0,0,176.16,10316.0,0.65
133,28053,72.4,297.27,213,12527.0,1,0,0,176.773,10377.4,0.65
134,28254,72.9,245.06,201,11306.0,1,0,0,177.598,10359.8,0.65
135,28461,73.3,-12.14,207,7586.0,0,0,1,164.212,10221.2,0.6
136,28695,74.6,272.01,234,10001.0,1,0,0,176.012,10301.2,0.65
137,28905,75.1,29.89,210,9789.0,0,0,1,179.203,10420.3,0.65
138,29139,75.6,288.72,234,13672.0,1,0,0,179.457,10545.7,0.65
139,29355,76.1,252.04,216,10004.0,1,0,0,192.924,10692.4,0.7
140,29565,76.5,-22.85,210,8515.0,0,0,1,178.641,10564.1,0.65
141,29781,77.0,233.21,216,8121.0,1,0,0,191.664,10566.4,0.7
142,30012,77.5,243.64,231,9164.0,1,0,0,190.293,10429.4,0.7
143,30228,78.0,281.83,216,10983.0,1,0,0,189.941,10394.1,0.7
144,30444,78.5,64.46,216,9246.0,0,0,1,178.241,10224.1,0.65
145,30690,79.0,265.64,246,11364.0,1,0,0,178.382,10238.2,0.65
146,30915,80.3,265.58,225,11358.0,1,0,0,190.153,10315.4,0.7
147,31137,80.8,224.42,222,9242.0,1,0,0,187.157,10215.8,0.7
148,31329,81.2,-12.33,192,9567.0,0,0,1,188.044,10304.5,0.7
149,31506,81.6,-8.23,177,7977.0,0,0,1,174.923,10192.3,0.65
150,31722,82.1,267.01,216,9501.0,1,0,0,173.546,10054.6,0.65
151,31959,82.6,289.27,237,11727.0,1,0,0,186.275,10127.5,0.7
152,32208,83.1,278.3,249,10630.0,1,0,0,187.14,10114.0,0.7
153,32412,83.6,1.54,204,8954.0,0,0,1,172.353,9935.4,0.65
154,32655,84.1,303.56,243,13156.0,1,0,0,175.278,10027.9,0.65
155,32862,85.3,20.54,207,8854.0,0,0,1,176.912,10091.2,0.65
156,33075,85.8,23.84,213,9184.0,0,0,1,164.504,10050.4,0.6
157,33297,86.3,238.52,222,8652.0,1,0,0,174.935,9993.5,0.65
158,33537,86.8,256.48,240,10448.0,1,0,0,173.323,9832.4,0.65
159,33753,87.3,44.31,216,11231.0,0,0,1,162.937,9893.7,0.6
160,33990,87.8,276.48,237,10448.0,1,0,0,177.903,9990.4,0.65
161,34260,88.4,299.38,270,12738.0,1,0,0,181.212,10221.2,0.65
162,34527,89.0,267.15,267,11515.0,1,0,0,182.387,10338.8,0.65
163,34767,89.5,264.92,240,9292.0,1,0,0,181.542,10254.2,0.65
164,34998,90.8,290.48,231,11848.0,1,0,0,192.843,10384.3,0.7
165,35232,91.3,262.16,234,11016.0,1,0,0,192.669,10366.9,0.7
166,35454,91.8,43.92,222,9192.0,0,0,1,181.586,10258.6,0.65
167,35667,92.3,291.03,213,11903.0,1,0,0,184.916,10391.6,0.65
168,35886,92.8,293.1,219,12110.0,1,0,0,200.188,10518.8,0.7
169,36114,93.3,253.27,228,10127.0,1,0,0,213.263,10626.3,0.75
170,36321,93.7,-1.26,207,8674.0,0,0,1,199.849,10585.0,0.7
171,36549,94.2,260.19,228,10819.0,1,0,0,198.395,10539.5,0.7
172,36777,94.7,284.17,228,11217.0,1,0,0,198.689,10568.9,0.7
173,37005,96.0,284.78,228,11278.0,1,0,0,212.851,10685.1,0.75
174,37230,96.5,290.02,225,11802.0,1,0,0,212.174,10617.4,0.75
175,37410,96.9,-34.38,180,7362.0,0,0,1,209.428,10542.8,0.75
176,37653,97.4,249.08,243,9708.0,1,0,0,220.69,10569.0,0.8
177,37854,97.9,15.52,201,8352.0,0,0,1,209.54,10554.0,0.75
178,38055,98.3,18.97,201,8697.0,0,0,1,197.665,10466.5,0.7
179,38274,98.8,279.7,219,10770.0,1,0,0,209.434,10443.4,0.75
180,38502,99.3,276.38,228,12438.0,1,0,0,209.429,10542.9,0.75
181,38757,99.9,261.78,255,10978.0,1,0,0,207.549,10454.9,0.75
182,38949,101.1,-6.91,192,8109.0,0,0,1,193.846,10284.6,0.7
183,39162,101.6,278.35,213,10635.0,1,0,0,194.517,10351.8,0.7
184,39354,102.0,-19.19,192,8881.0,0,0,1,179.034,10203.4,0.65
185,39600,102.5,267.05,246,11505.0,1,0,0,179.279,10227.9,0.65
186,39822,103.0,279.5,222,10750.0,1,0,0,191.057,10305.8,0.7
187,40059,103.5,288.75,237,11675.0,1,0,0,190.944,10294.4,0.7
188,40266,104.0,276.81,207,10481.0,1,0,0,190.129,10212.9,0.7
189,40488,104.5,242.21,222,9021.0,1,0,0,189.576,10157.6,0.7
190,40725,105.0,292.42,237,12042.0,1,0,0,204.26,10326.0,0.75
191,40968,106.4,284.46,243,13246.0,1,0,0,205.473,10447.4,0.75
192,41211,107.0,315.86,243,14386.0,1,0,0,207.058,10605.8,0.75
193,41430,107.4,282.37,219,11037.0,1,0,0,206.938,10593.8,0.75
194,41643,107.9,278.98,213,10698.0,1,0,0,206.386,10538.5,0.75
195,41868,108.4,264.4,225,11240.0,1,0,0,221.325,10732.5,0.8
196,42108,108.9,312.12,240,14012.0,1,0,0,224.476,10947.6,0.8
197,42327,109.4,286.06,219,11406.0,1,0,0,238.004,11100.4,0.85
198,42549,109.9,298.86,222,12686.0,1,0,0,251.998,11299.8,0.9
199,42762,110.4,288.16,213,11616.0,1,0,0,252.421,11342.1,0.9
200,42966,110.8,284.31,204,11231.0,1,0,0,252.818,11281.8,0.9
201,43170,112.0,277.62,204,12562.0,1,0,0,253.609,11361.0,0.9
202,43377,112.5,49.65,207,9765.0,0,0,1,256.438,11443.8,0.9
203,43569,112.9,3.97,192,9197.0,0,0,1,242.719,11371.9,0.85
204,43815,113.5,265.25,246,11325.0,1,0,0,256.94,11494.0,0.9
205,44043,114.0,31.56,228,9956.0,0,0,1,245.166,11416.6,0.85
206,44283,114.5,296.41,240,12441.0,1,0,0,246.012,11501.1,0.85
207,44505,115.0,256.16,222,10416.0,1,0,0,244.382,11438.2,0.85
208,44715,115.4,272.01,210,12001.0,1,0,0,244.142,11514.2,0.85
